"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 06 19:55:10 UTC 2025","Fri Jun 06 19:55:11 UTC 2025","1194","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Fri Jun 06 19:55:27 UTC 2025","Fri Jun 06 19:55:27 UTC 2025","1","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testRequiredFieldValidationOfDashboardCreation","testRequiredFieldValidationOfDashboardCreation",""
"passed","Fri Jun 06 19:55:25 UTC 2025","Fri Jun 06 19:55:26 UTC 2025","1000","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"passed","Fri Jun 06 19:55:00 UTC 2025","Fri Jun 06 19:55:01 UTC 2025","1100","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"failed","Fri Jun 06 19:55:15 UTC 2025","Fri Jun 06 19:55:15 UTC 2025","83","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsAppLoaded","verifyIsAppLoaded",""
"passed","Fri Jun 06 19:55:19 UTC 2025","Fri Jun 06 19:55:20 UTC 2025","1032","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Fri Jun 06 19:55:27 UTC 2025","Fri Jun 06 19:55:27 UTC 2025","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testCreateDashboard","testCreateDashboard",""
"broken","Fri Jun 06 19:55:27 UTC 2025","Fri Jun 06 19:55:27 UTC 2025","1","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","setUp","setUp",""
"skipped","Fri Jun 06 19:55:27 UTC 2025","Fri Jun 06 19:55:27 UTC 2025","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testUpdateDashboard","testUpdateDashboard",""
"passed","Fri Jun 06 19:55:05 UTC 2025","Fri Jun 06 19:55:06 UTC 2025","1081","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"failed","Fri Jun 06 19:54:14 UTC 2025","Fri Jun 06 19:54:55 UTC 2025","41602","Login test","login-testcases","uiTests.DashboardTests","uiTests.DashboardTests","verifyIsSearchFieldReturnCorrectDashboard","verifyIsSearchFieldReturnCorrectDashboard",""
