"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Sep 25 09:58:50 UTC 2026","Fri Sep 25 09:58:50 UTC 2026","1","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","initDriver","initDriver",""
"skipped","Fri Sep 25 09:58:52 UTC 2026","Fri Sep 25 09:58:52 UTC 2026","1","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testUpdateDashboard","testUpdateDashboard",""
"failed","Fri Sep 25 09:58:01 UTC 2026","Fri Sep 25 09:58:42 UTC 2026","41259","Login test","login-testcases","uiTests.DashboardTests","uiTests.DashboardTests","verifyIsSearchFieldReturnCorrectDashboard","verifyIsSearchFieldReturnCorrectDashboard",""
"skipped","Fri Sep 25 09:58:50 UTC 2026","Fri Sep 25 09:58:50 UTC 2026","1","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsAppLoaded","verifyIsAppLoaded",""
"skipped","Fri Sep 25 09:58:52 UTC 2026","Fri Sep 25 09:58:52 UTC 2026","5","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testCreateDashboard","testCreateDashboard",""
"skipped","Fri Sep 25 09:58:50 UTC 2026","Fri Sep 25 09:58:50 UTC 2026","0","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Fri Sep 25 09:58:50 UTC 2026","Fri Sep 25 09:58:50 UTC 2026","0","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Fri Sep 25 09:58:50 UTC 2026","Fri Sep 25 09:58:50 UTC 2026","0","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Fri Sep 25 09:58:52 UTC 2026","Fri Sep 25 09:58:52 UTC 2026","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testRequiredFieldValidationOfDashboardCreation","testRequiredFieldValidationOfDashboardCreation",""
"broken","Fri Sep 25 09:58:52 UTC 2026","Fri Sep 25 09:58:52 UTC 2026","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","setUp","setUp",""
"skipped","Fri Sep 25 09:58:50 UTC 2026","Fri Sep 25 09:58:50 UTC 2026","0","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"failed","Fri Sep 25 09:57:26 UTC 2026","Fri Sep 25 09:57:57 UTC 2026","31370","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
