"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jun 06 04:47:56 UTC 2025","Fri Jun 06 04:47:56 UTC 2025","3","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testRequiredFieldValidationOfDashboardCreation","testRequiredFieldValidationOfDashboardCreation",""
"passed","Fri Jun 06 04:47:38 UTC 2025","Fri Jun 06 04:47:39 UTC 2025","1047","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Fri Jun 06 04:47:56 UTC 2025","Fri Jun 06 04:47:56 UTC 2025","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testUpdateDashboard","testUpdateDashboard",""
"passed","Fri Jun 06 04:47:49 UTC 2025","Fri Jun 06 04:47:50 UTC 2025","969","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"passed","Fri Jun 06 04:47:43 UTC 2025","Fri Jun 06 04:47:44 UTC 2025","973","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"passed","Fri Jun 06 04:47:54 UTC 2025","Fri Jun 06 04:47:55 UTC 2025","991","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"broken","Fri Jun 06 04:47:56 UTC 2025","Fri Jun 06 04:47:56 UTC 2025","1","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","setUp","setUp",""
"passed","Fri Jun 06 04:47:28 UTC 2025","Fri Jun 06 04:47:29 UTC 2025","1058","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Fri Jun 06 04:47:56 UTC 2025","Fri Jun 06 04:47:56 UTC 2025","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testCreateDashboard","testCreateDashboard",""
"failed","Fri Jun 06 04:47:33 UTC 2025","Fri Jun 06 04:47:33 UTC 2025","101","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsAppLoaded","verifyIsAppLoaded",""
"failed","Fri Jun 06 04:46:42 UTC 2025","Fri Jun 06 04:47:24 UTC 2025","41390","Login test","login-testcases","uiTests.DashboardTests","uiTests.DashboardTests","verifyIsSearchFieldReturnCorrectDashboard","verifyIsSearchFieldReturnCorrectDashboard",""
