"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jun 05 22:56:52 UTC 2025","Thu Jun 05 22:56:52 UTC 2025","3","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testCreateDashboard","testCreateDashboard",""
"failed","Thu Jun 05 22:55:45 UTC 2025","Thu Jun 05 22:55:45 UTC 2025","130","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsAppLoaded","verifyIsAppLoaded",""
"passed","Thu Jun 05 22:56:34 UTC 2025","Thu Jun 05 22:56:35 UTC 2025","1031","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"passed","Thu Jun 05 22:56:44 UTC 2025","Thu Jun 05 22:56:45 UTC 2025","1006","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Thu Jun 05 22:56:52 UTC 2025","Thu Jun 05 22:56:52 UTC 2025","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testUpdateDashboard","testUpdateDashboard",""
"passed","Thu Jun 05 22:56:49 UTC 2025","Thu Jun 05 22:56:50 UTC 2025","987","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"passed","Thu Jun 05 22:55:40 UTC 2025","Thu Jun 05 22:55:41 UTC 2025","1396","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"broken","Thu Jun 05 22:56:52 UTC 2025","Thu Jun 05 22:56:52 UTC 2025","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","setUp","setUp",""
"failed","Thu Jun 05 22:55:49 UTC 2025","Thu Jun 05 22:56:30 UTC 2025","40966","Login test","login-testcases","uiTests.DashboardTests","uiTests.DashboardTests","verifyIsSearchFieldReturnCorrectDashboard","verifyIsSearchFieldReturnCorrectDashboard",""
"passed","Thu Jun 05 22:56:39 UTC 2025","Thu Jun 05 22:56:40 UTC 2025","1037","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Thu Jun 05 22:56:52 UTC 2025","Thu Jun 05 22:56:52 UTC 2025","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testRequiredFieldValidationOfDashboardCreation","testRequiredFieldValidationOfDashboardCreation",""
