"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Feb 19 05:55:58 UTC 2026","Thu Feb 19 05:55:58 UTC 2026","1","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsAppLoaded","verifyIsAppLoaded",""
"skipped","Thu Feb 19 05:56:20 UTC 2026","Thu Feb 19 05:56:20 UTC 2026","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testCreateDashboard","testCreateDashboard",""
"skipped","Thu Feb 19 05:56:20 UTC 2026","Thu Feb 19 05:56:20 UTC 2026","1","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testUpdateDashboard","testUpdateDashboard",""
"failed","Thu Feb 19 05:55:47 UTC 2026","Thu Feb 19 05:56:18 UTC 2026","30564","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Thu Feb 19 05:55:58 UTC 2026","Thu Feb 19 05:55:58 UTC 2026","0","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Thu Feb 19 05:55:58 UTC 2026","Thu Feb 19 05:55:58 UTC 2026","0","Login test","login-testcases","uiTests.DashboardTests","uiTests.DashboardTests","verifyIsSearchFieldReturnCorrectDashboard","verifyIsSearchFieldReturnCorrectDashboard",""
"broken","Thu Feb 19 05:56:20 UTC 2026","Thu Feb 19 05:56:20 UTC 2026","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","setUp","setUp",""
"skipped","Thu Feb 19 05:56:20 UTC 2026","Thu Feb 19 05:56:20 UTC 2026","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testRequiredFieldValidationOfDashboardCreation","testRequiredFieldValidationOfDashboardCreation",""
"broken","Thu Feb 19 05:55:58 UTC 2026","Thu Feb 19 05:55:58 UTC 2026","1","Login test","login-testcases","uiTests.DashboardTests","uiTests.DashboardTests","initDriver","initDriver",""
"failed","Thu Feb 19 05:55:11 UTC 2026","Thu Feb 19 05:55:42 UTC 2026","30764","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"failed","Thu Feb 19 05:54:34 UTC 2026","Thu Feb 19 05:55:05 UTC 2026","31054","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Thu Feb 19 05:55:58 UTC 2026","Thu Feb 19 05:55:58 UTC 2026","0","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"broken","Thu Feb 19 05:55:58 UTC 2026","Thu Feb 19 05:55:58 UTC 2026","0","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","initDriver","initDriver",""
