"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 06 22:57:34 UTC 2025","Fri Jun 06 22:57:35 UTC 2025","1004","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"broken","Fri Jun 06 22:57:48 UTC 2025","Fri Jun 06 22:57:48 UTC 2025","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","setUp","setUp",""
"passed","Fri Jun 06 22:57:40 UTC 2025","Fri Jun 06 22:57:41 UTC 2025","1035","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"passed","Fri Jun 06 22:57:30 UTC 2025","Fri Jun 06 22:57:31 UTC 2025","1040","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"failed","Fri Jun 06 22:57:26 UTC 2025","Fri Jun 06 22:57:26 UTC 2025","85","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsAppLoaded","verifyIsAppLoaded",""
"skipped","Fri Jun 06 22:57:48 UTC 2025","Fri Jun 06 22:57:48 UTC 2025","1","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testCreateDashboard","testCreateDashboard",""
"passed","Fri Jun 06 22:57:46 UTC 2025","Fri Jun 06 22:57:47 UTC 2025","974","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"passed","Fri Jun 06 22:56:36 UTC 2025","Fri Jun 06 22:56:37 UTC 2025","1392","Login test","login-testcases","uiTests.LoginPageTests","uiTests.LoginPageTests","verifyIsUserCannotLoginWithWrongCredentials","verifyIsUserCannotLoginWithWrongCredentials",""
"skipped","Fri Jun 06 22:57:48 UTC 2025","Fri Jun 06 22:57:48 UTC 2025","0","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testUpdateDashboard","testUpdateDashboard",""
"skipped","Fri Jun 06 22:57:48 UTC 2025","Fri Jun 06 22:57:48 UTC 2025","2","Login test (0)","login-testcases","apiTests.DashboardApiTests","apiTests.DashboardApiTests","testRequiredFieldValidationOfDashboardCreation","testRequiredFieldValidationOfDashboardCreation",""
"failed","Fri Jun 06 22:56:41 UTC 2025","Fri Jun 06 22:57:22 UTC 2025","41088","Login test","login-testcases","uiTests.DashboardTests","uiTests.DashboardTests","verifyIsSearchFieldReturnCorrectDashboard","verifyIsSearchFieldReturnCorrectDashboard",""
